,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
877,A-878,3,2019-03-28 14:05:16,2019-03-28 14:49:37,33.934631,-84.494003,,,2.13000011444,Exit ramp from I-75 Southbound at Exit 263 to S Marietta Pkwy Se Westbound lane blocked due to accident.,,GA-401 N,R,Marietta,Cobb,GA,30067,US,US/Eastern,KMGE,2019-03-28 13:56:00,62.8,,24.0,30.36,10.0,ESE,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
878,A-879,4,2018-09-25 11:28:28,2018-09-25 11:58:15,30.23735,-93.26431,30.23315,-93.29031,1.579,Closed between LA-378/Exit 27 and US-90/Columbia Southern/Exit 26 - Road closed due to accident.,,US-90 E,R,Westlake,Calcasieu,LA,70669,US,US/Central,KCWF,2018-09-25 11:55:00,77.0,,94.0,30.02,10.0,WSW,5.8,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
879,A-880,2,2020-05-19 17:50:00,2020-05-19 19:05:34,34.078987,-118.291693,34.078987,-118.291693,0.0,At W 3rd St - Accident.,471.0, N Vermont Ave,L,Los Angeles,Los Angeles,CA,90004-3512,US,US/Pacific,KCQT,2020-05-19 17:52:00,72.0,,40.0,29.77,10.0,,,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
880,A-881,2,2017-03-28 17:03:36,2017-03-28 17:33:15,47.661381,-122.336151,,,0.01,Accident on 45th St at Wallingford Ave.,4498.0,Wallingford Ave N,R,Seattle,King,WA,98103-7543,US,US/Pacific,KBFI,2017-03-28 16:53:00,53.1,,74.0,30.19,10.0,South,16.1,0.0,Overcast,True,False,True,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
881,A-882,2,2019-10-15 17:52:00,2019-10-15 19:54:20,37.807884,-121.297215,37.807884,-121.297215,0.0,At CA-120 - Accident.,,I-5 S,R,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2019-10-15 17:55:00,79.0,79.0,23.0,29.95,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
882,A-883,2,2020-10-21 15:31:38.000000000,2020-10-21 16:46:44.000000000,45.062237,-93.159867,45.060527,-93.152087,0.3979999999999999,Incident on US-10 EB near PRIOR AVE Drive with caution.,,US-10 E,R,Saint Paul,Ramsey,MN,55112,US,US/Central,KANE,2020-10-21 15:45:00,37.0,31.0,65.0,29.21,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
883,A-884,3,2018-06-28 07:05:23,2018-06-28 07:34:13,36.845505,-76.196342,,,3.30999994278,Lane blocked due to accident on I-64 Eastbound from I-64 to Exits 284A 284B I-264.,,I-64 E,R,Norfolk,Norfolk,VA,23502,US,US/Eastern,KORF,2018-06-28 06:51:00,78.1,,96.0,29.85,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
884,A-885,2,2019-04-03 09:35:50,2019-04-03 10:21:00,32.746639,-97.30658,32.746639,-97.30658,0.0,Left lane blocked and left hand shoulder blocked due to accident on US-287 Martin L King Jr Fwy Northbound at I-30.,,Martin Luther King Fwy N,R,Fort Worth,Tarrant,TX,76102,US,US/Central,KFTW,2019-04-03 09:53:00,59.0,59.0,55.0,29.38,10.0,SSE,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
885,A-886,2,2018-03-22 14:26:40,2018-03-22 20:26:40,33.629433,-84.40289,33.629433,-84.40289,0.0,Ramp to I-285/Exit 238 (South) - Accident. Right lane blocked.,377.0, Lake Mirror Rd,R,Atlanta,Clayton,GA,30349,US,US/Eastern,KATL,2018-03-22 14:52:00,54.0,,40.0,30.25,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
886,A-887,3,2017-07-17 11:32:11,2017-07-17 12:15:56,32.759537,-97.062378,,,0.0,#2 lane blocked due to accident on I-30 Tom Landry Fwy Eastbound after Exit 30 Six Flags Dr.,,Tom Landry Fwy,R,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2017-07-17 11:50:00,87.8,,55.0,29.99,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
887,A-888,2,2019-01-10 00:17:31,2019-01-10 00:47:22,40.42476,-76.52409,40.43287,-76.51836999999999,0.636,At I-78/Exit 89 - Accident.,,I-81 N,R,Jonestown,Lebanon,PA,17038,US,US/Eastern,KMUI,2019-01-10 00:16:00,30.2,17.1,47.0,29.78,10.0,West,21.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
888,A-889,2,2019-11-04 08:14:58,2019-11-04 09:14:39,28.041037,-82.558578,28.041037,-82.558578,0.0,Accident on FL-589-TOLL Veterans Expy Southbound at Exit 7 Linebaugh Ave.,,Veterans Expy N,R,Tampa,Hillsborough,FL,33625,US,US/Eastern,KTPA,2019-11-04 07:53:00,72.0,72.0,73.0,30.07,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
889,A-890,2,2019-04-11 12:27:55,2019-04-11 13:27:21,40.847298,-72.883698,40.847298,-72.883698,0.0,Accident on I-495 Eastbound at Exit 68 Long Island Expy.,,Long Island Expy E,R,Shirley,Suffolk,NY,11967,US,US/Eastern,KHWV,2019-04-11 12:56:00,47.0,43.0,30.0,30.17,10.0,NNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
890,A-891,3,2017-11-03 05:55:02,2017-11-03 06:24:45,33.968163,-118.16787,33.968163,-118.16787,0.0,Right hand shoulder blocked due to accident on I-710 Northbound before Exit 15 Florence Ave.,,Florence Ave,R,Bell Gardens,Los Angeles,CA,90201,US,US/Pacific,KCQT,2017-11-03 05:47:00,62.1,,70.0,30.09,9.0,East,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
891,A-892,3,2018-03-26 07:25:16,2018-03-26 13:25:16,32.67951,-96.82267,32.69401,-96.8231,1.002,At TX-12-LOOP/Exit 421 - Accident.,,US-77 N,R,Dallas,Dallas,TX,75232,US,US/Central,KRBD,2018-03-26 07:53:00,68.0,,81.0,29.86,9.0,SSE,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
892,A-893,2,2019-12-13 13:47:00,2019-12-13 15:48:16,34.01334,-117.34403,34.01334,-117.34403,0.0,At La Cadena Dr/Center St - Accident.,,I-215 S,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2019-12-13 13:53:00,71.0,71.0,42.0,29.18,10.0,W,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
893,A-894,2,2019-05-01 13:17:30,2019-05-01 14:25:52,33.954479,-80.924461,33.954479,-80.924461,0.0,Accident on US-378 Garners Ferry Rd at SC-768 Pineview Rd.,7916.0,Garners Ferry Rd,L,Columbia,Richland,SC,29209-4738,US,US/Eastern,KCUB,2019-05-01 12:53:00,,,,30.06,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
894,A-895,2,2020-05-14 07:23:49,2020-05-14 08:56:54,28.001841,-82.30246,,,0.0,Accident on US-92 at CR-579 Mango Rd.,11698.0,E US Highway 92,L,Seffner,Hillsborough,FL,33584,US,US/Eastern,KVDF,2020-05-14 07:15:00,64.0,64.0,94.0,30.14,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
895,A-896,2,2017-07-13 20:02:54,2017-07-13 20:32:46,32.792442,-96.685028,32.792442,-96.685028,0.0,Accident on Samuell Blvd at TX-12 Loop Buckner Blvd.,,Samuell Blvd,R,Dallas,Dallas,TX,75227,US,US/Central,KHQZ,2017-07-13 19:50:00,89.6,,49.0,30.03,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
896,A-897,2,2018-01-29 05:27:15,2018-01-29 11:27:15,35.05104,-80.76953,35.05104,-80.76953,0.0,At NC-16 - Accident.,11698.0, Providence Rd,R,Charlotte,Mecklenburg,NC,28277-2692,US,US/Eastern,KEQY,2018-01-29 05:53:00,51.1,,100.0,30.01,6.0,NNE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
897,A-898,2,2019-01-17 17:27:52,2019-01-17 18:12:30,37.768478,-122.006729,37.768478,-122.006729,0.0,Restrictions due to accident on Crow Canyon Rd Eastbound near Lopez Ranch Rd.,11360.0,Crow Canyon Rd,L,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2019-01-17 17:54:00,55.9,,75.0,30.15,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
898,A-899,2,2016-11-28 13:41:43,2016-11-28 19:41:43,32.95215,-117.10351,32.94663,-117.10739,0.4429999999999999,At Poway Rd/Rancho Penasquitos Blvd - Accident.,,Escondido Fwy S,R,San Diego,San Diego,CA,92128,US,US/Pacific,KRNM,2016-11-28 13:53:00,55.9,,64.0,29.86,10.0,WSW,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
899,A-900,2,2020-11-26 06:33:00,2020-11-26 10:45:00,35.833744,-77.978882,35.815911,-77.985861,1.293,Near Rocky Mount / Mile Marker 127 Heading South. The right lane is closed near Exit 127 (NC-97).,,I-95 S,R,Wilson,Nash,NC,27896,US,US/Eastern,KRWI,2020-11-26 06:53:00,63.0,63.0,97.0,29.99,10.0,S,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
900,A-901,2,2019-12-24 15:02:30,2019-12-24 15:34:59,34.02502,-117.73398,34.02502,-117.73398,0.0,At Reservoir St - Accident. Obstruction on roadway {something that does block the road or part of it}.,,CA-60 W,R,Pomona,Los Angeles,CA,91766,US,US/Pacific,KPOC,2019-12-24 14:47:00,55.0,55.0,58.0,28.79,10.0,SW,6.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
901,A-902,2,2018-02-01 06:46:46,2018-02-01 12:46:46,37.092485,-80.573437,37.09159,-80.57553,0.131,At VA-232/Exit 105 - Accident.,,I-81 S,R,Radford,Montgomery,VA,24141,US,US/Eastern,KPSK,2018-02-01 06:55:00,34.5,29.4,56.0,30.05,10.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
902,A-903,2,2020-11-18 02:03:00,2020-11-18 04:37:46,34.025956,-118.040102,34.019556,-118.050392,0.737,SB 605 JNO ROSE HILLS. ************ 1039 RDS 562-945-2711 * ETA 15-20 [Shared],,I-605 S,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2020-11-18 02:07:00,57.0,57.0,83.0,29.93,1.0,W,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
903,A-904,3,2019-02-07 11:03:25,2019-02-07 11:48:07,45.079498,-93.052864,,,4.75,Accident on I-35E Southbound between Exit 120 CR-81 Ash St and Exit 117 CR-96.,,I-35E N,R,Saint Paul,Ramsey,MN,55110,US,US/Central,K21D,2019-02-07 10:56:00,19.4,11.5,100.0,29.81,1.0,West,5.8,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
904,A-905,2,2019-09-21 01:51:27,2019-09-21 05:51:27,46.23506,-123.87196000000002,46.19474,-123.851485,2.9530000000000003,At Astoria Brg/US-30/W Marine Dr - Accident.,,Astoria-Megler Brg,R,Naselle,Pacific,WA,98638,US,US/Pacific,KAST,2019-09-21 01:55:00,60.0,60.0,96.0,30.15,5.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
905,A-906,2,2017-12-12 05:57:15,2017-12-12 06:26:23,40.760189,-74.051147,40.760189,-74.051147,0.0,Left lane blocked due to accident on US-1 Tonnele Ave Southbound at Secaucus Rd.,,Secaucus Rd,R,Jersey City,Hudson,NJ,07307,US,US/Eastern,KNYC,2017-12-12 05:51:00,46.0,43.1,71.0,29.72,10.0,Variable,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
906,A-907,2,2019-08-19 18:39:31,2019-08-19 19:08:53,33.75119,-84.4963,33.753,-84.49556,0.132,At GA-139/ML King Jr Dr/Exit 9 - Accident.,,I-285 N,R,Atlanta,Fulton,GA,30311,US,US/Eastern,KFTY,2019-08-19 18:53:00,85.0,85.0,55.0,29.1,10.0,N,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
907,A-908,2,2020-06-26 22:50:00,2020-06-26 23:24:05,45.77352,-92.8301,45.77352,-92.8301,0.0,At MN-361/Forest Blvd - Accident.,13791.0, State Highway 70,L,Pine City,Pine,MN,55063,US,US/Central,KROS,2020-06-26 22:43:00,64.0,64.0,83.0,28.83,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
908,A-909,2,2019-12-06 11:34:30,2019-12-06 12:07:29,33.74071,-117.83391,33.74071,-117.83391,0.0,At I-5 - Accident.,,I-5 N,R,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2019-12-06 11:53:00,69.0,69.0,51.0,30.09,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
909,A-910,2,2016-03-26 00:48:15,2016-03-26 01:33:15,34.018436,-117.984634,34.018436,-117.984634,0.0,Accident on Gale Ave at Latchford Ave. Approach with care.,,Gale Ave,R,Hacienda Heights,Los Angeles,CA,91745,US,US/Pacific,KEMT,2016-03-26 07:52:00,55.4,,77.0,29.88,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
910,A-911,2,2019-07-17 14:48:30,2019-07-17 16:06:30,25.94235,-80.34227,25.94235,-80.34227,0.0,Lane blocked due to accident on FL-860 186th St at 87th Ave.,18600.0,NW 87th Ave,L,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,2019-07-17 14:53:00,92.0,92.0,59.0,30.1,10.0,ESE,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
911,A-912,2,2017-11-07 17:46:58,2017-11-07 23:46:58,38.94522,-94.85307,38.93733,-94.85289,0.545,At KS-10 - Accident. Left lane blocked.,,KS-7 S,R,Lenexa,Johnson,KS,66227,US,US/Central,KIXD,2017-11-07 17:53:00,41.0,34.7,53.0,30.35,10.0,NNE,10.4,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
912,A-913,2,2020-10-15 21:00:56,2020-10-15 23:20:23,35.221835,-92.833131,35.253445,-92.933101,6.05,Incident on I-40 WB near I-40 Left lane blocked.,,I-40 W,R,Atkins,Conway,AR,72823,US,US/Central,KRUE,2020-10-15 20:53:00,60.0,60.0,41.0,29.75,10.0,NNE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
913,A-914,2,2017-11-29 07:39:47,2017-11-29 08:24:34,34.155727,-118.431236,34.155727,-118.431236,0.0,Accident on US-101 Westbound near Exit 16 Woodman Ave.,,Woodman Ave,R,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2017-11-29 07:53:00,53.1,,61.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
914,A-915,2,2019-11-11 00:45:28,2019-11-11 04:45:28,45.2133,-122.82353,45.2133,-122.82353,0.0,At OR-214/Exit 271 - Accident.,,I-5 S,R,Aurora,Marion,OR,97002,US,US/Pacific,KUAO,2019-11-11 00:53:00,46.0,46.0,93.0,30.06,3.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
915,A-916,3,2019-07-30 09:56:07,2019-07-30 10:25:39,30.10803,-95.435562,30.10803,-95.435562,0.0,Right and center lane blocked and right hand shoulder blocked due to accident on I-45 Northbound at Hardy Toll.,,I-45 N,R,Spring,Harris,TX,77373,US,US/Central,KIAH,2019-07-30 09:53:00,88.0,88.0,67.0,29.92,10.0,WSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
916,A-917,2,2019-03-11 11:22:50,2019-03-11 12:23:51,41.213799,-96.110283,41.213799,-96.110283,0.0,Accident on 126th Plz at K Plz.,12599.0,K Plz,L,Omaha,Douglas,NE,68137,US,US/Central,KMLE,2019-03-11 11:15:00,36.0,31.1,57.0,30.42,10.0,South,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
917,A-918,2,2020-10-17 04:42:00,2020-10-17 05:34:00,34.147237,-118.69888600000002,34.150967,-118.69376,0.39,Queuing traffic on US-101 from Lost Hills Rd (US-101) to Parkway Calabasas (US-101) due to accident.,,US-101 S,R,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,2020-10-17 04:51:00,69.0,69.0,38.0,29.03,10.0,S,3.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
918,A-919,2,2020-01-11 21:20:00,2020-01-11 22:11:43,37.892591,-122.159524,37.892591,-122.159524,0.0,At Acalanes Rd/Mt Diablo Blvd - Accident.,,CA-24 E,R,Lafayette,Contra Costa,CA,94549,US,US/Pacific,KCCR,2020-01-11 20:53:00,48.0,46.0,74.0,30.15,10.0,SE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
919,A-920,2,2020-02-21 22:01:00,2020-02-21 22:35:17,34.020633000000004,-118.192258,34.020633000000004,-118.192258,0.0,At CA-72/Whittier Blvd - Accident.,1080.0, S Indiana St,L,Los Angeles,Los Angeles,CA,90023-3215,US,US/Pacific,KCQT,2020-02-21 21:52:00,63.0,63.0,70.0,29.83,10.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
920,A-921,2,2020-11-25 13:36:00,2020-11-25 20:50:30,34.186754,-118.474275,34.125306,-118.47656200000002,4.248,Slow traffic on San Diego Fwy S - I-405 S from Sherman Way (I-405) to Mulholland Dr (I-405) due to accident.,,I-405 S,R,Van Nuys,Los Angeles,CA,91406,US,US/Pacific,KVNY,2020-11-25 13:51:00,69.0,69.0,42.0,29.16,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
921,A-922,2,2017-11-02 18:08:02,2017-11-03 00:08:02,42.40348,-83.09566,42.40097,-83.102531,0.391,Between Woodward Ave and M-10/John C Lodge Fwy - Accident. Left lane blocked.,,Davison Fwy W,R,Highland Park,Wayne,MI,48203,US,US/Eastern,KDET,2017-11-02 17:53:00,60.1,,90.0,29.96,10.0,SSW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
922,A-923,3,2017-02-06 18:22:58,2017-02-06 18:52:23,38.640564000000005,-121.47773,,,0.01,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 89 Northgate Blvd.,,Northgate Blvd,R,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2017-02-06 18:15:00,57.2,,94.0,29.88,3.0,South,12.7,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
923,A-924,2,2017-12-05 09:03:24,2017-12-05 15:03:24,40.5018,-74.44404,40.50688,-74.455718,0.7070000000000001,Between CR-672/George St and CR-672/George St/College Ave - Accident. Left lane blocked.,,NJ-18,R,New Brunswick,Middlesex,NJ,08901,US,US/Eastern,KLDJ,2017-12-05 08:55:00,53.6,,82.0,30.22,10.0,South,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
924,A-925,2,2016-04-11 00:03:20,2016-04-11 00:33:20,33.901897,-118.291794,,,0.01,Accident on Rosecrans Ave Westbound at Vermont Ave.,,W Rosecrans Ave,R,Gardena,Los Angeles,CA,90247,US,US/Pacific,KHHR,2016-04-11 00:53:00,59.0,,83.0,30.02,10.0,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
925,A-926,2,2019-03-02 22:43:55,2019-03-03 02:43:55,42.19334,-120.37615,42.19334,-120.376056,0.005,At US-395/Fremont Hwy/N F St/N G St - Accident.,95499.0, Highway 140,L,Lakeview,Lake,OR,97630-9285,US,US/Pacific,KLKV,2019-03-02 22:53:00,24.1,16.0,88.0,30.07,10.0,NNW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
926,A-927,2,2018-11-01 18:28:17,2018-11-01 18:57:48,36.261977,-86.738043,36.269004,-86.736603,0.492,At TN-45/Old Hickory Blvd/Exit 92 - Accident. Lane blocked.,,I-65 N,R,Madison,Davidson,TN,37115,US,US/Central,KBNA,2018-11-01 18:53:00,57.9,,78.0,29.69,10.0,West,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
927,A-928,2,2020-02-10 09:17:48,2020-02-10 10:02:14,36.289661,-119.117767,36.289661,-119.117767,0.0,Lane blocked due to accident on Spruce Rd near Firebaugh Ave.,2050.0,E Firebaugh Ave,L,Exeter,Tulare,CA,93221-9701,US,US/Pacific,KVIS,2020-02-10 08:56:00,43.0,39.0,74.0,29.73,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
928,A-929,2,2020-11-14 15:50:00,2020-11-15 01:02:00,39.884051,-76.160831,39.889319,-76.16266800000001,0.377,Crash on US 222 both directions between SCOTLAND RD and STANTON RD. All lanes closed.,684.0, Robert Fulton Hwy,R,Quarryville,Lancaster,PA,17566,US,US/Eastern,KMQS,2020-11-14 15:55:00,48.0,44.0,50.0,29.49,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
929,A-930,3,2020-04-22 07:44:30,2020-04-22 08:14:30,40.10962,-79.38226,40.02232,-79.08626,16.774,Between Freeman Falls Rd and Somerset Interchange/Exit 110 - Accident. Left lane blocked.,,I-70 E,R,Donegal,Westmoreland,PA,15628,US,US/Eastern,KLBE,2020-04-22 07:45:00,32.0,23.0,55.0,28.79,10.0,WSW,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
930,A-931,2,2017-01-06 08:00:33,2017-01-06 08:45:07,41.035675,-73.816696,,,0.01,Slow traffic and right hand shoulder blocked due to accident on Sprain Brook Pkwy Southbound at NY-100B Dobbs Ferry Rd.,,Dobbs Ferry Rd,R,White Plains,Westchester,NY,10607,US,US/Eastern,KHPN,2017-01-06 07:56:00,26.1,18.4,78.0,30.02,3.0,NNW,6.9,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
931,A-932,2,2020-12-07 13:49:00,2020-12-08 00:33:42,25.630294,-80.41471800000001,25.626356,-80.414586,0.272,Slow traffic from SW 120th St (SW 137th Ave) to Coral Reef Dr/SW 152nd St (SW 137th Ave) due to accident.,14764.0, SW 137th Ave,R,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2020-12-07 13:53:00,75.0,75.0,82.0,29.77,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
932,A-933,3,2020-06-25 16:03:39,2020-06-25 16:18:39,41.96341,-87.74721,41.96635,-87.75287,0.355,At Lawrence Ave/Exit 84 - Accident. Hard shoulder blocked. on the right.,,N Cicero Ave,R,Chicago,Cook,IL,60630,US,US/Central,KORD,2020-06-25 15:51:00,85.0,85.0,31.0,29.21,10.0,WNW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
